slat,slon,dlat,dlon
-73.97141266,40.75091171,-73.9766922,40.74375916
-73.98532104,40.75802612,-74.01719666,40.71157074
-73.99167633,40.7378273,-73.97969055,40.76088333
-73.98551178,40.76023865,-74.01147461,40.71468353
-73.95227051,40.82420349,-73.93804169,40.8555069
-73.9595108,40.78268814,-73.96879578,40.77004242
-73.97834015,40.74544144,-73.98726654,40.75567245
-73.98249817,40.74781036,-74.00965881,40.70785522
-73.78362274,40.64864731,-73.84873199,40.73886871
-74.00643158,40.7335434,-73.97808838,40.73648834
-73.97605896,40.74472427,-74.00978088,40.72232056
-73.96386719,40.77373886,-73.95649719,40.78403091
-73.96463013,40.76971817,-73.9468689,40.7719841
-73.97545624,40.75255966,-74.01049805,40.70457077
-73.9814682,40.77880096,-73.94055176,40.81439972
-74.0094223,40.71282196,-73.98134613,40.75381088
-74.00392151,40.74222183,-73.95729065,40.80521011
-74.00035095,40.73011017,-73.97814941,40.7804718
-73.96936798,40.76326752,-73.95220184,40.784729
-73.95697784,40.71459961,-73.95363617,40.72888565
-74.00785828,40.70529556,-74.01348114,40.71526337
-73.97929382,40.7637558,-73.9885788,40.73126984
-73.98512268,40.74172211,-74.01547241,40.71150589
-73.99330902,40.75019073,-74.00499725,40.74222946
-73.95748138,40.76153183,-73.87058258,40.77388
-74.00300598,40.70824814,-73.95919037,40.72071075
-73.99266815,40.75408936,-73.97318268,40.69326019
-73.97826385,40.76287842,-73.96569061,40.80068207
-73.9829483,40.76791763,-73.96599579,40.76850128
-73.98243713,40.74031448,-73.9603653,40.7618103
-73.97730255,40.75376129,-74.00682068,40.73099136
-74.00514984,40.75140381,-73.96777344,40.76601028
-73.99759674,40.75637817,-73.9892807,40.7455101
-73.94998932,40.78974915,-73.93876648,40.80474854
-73.95353699,40.76675034,-73.99511719,40.74398041
-73.95580292,40.76400757,-73.97536469,40.75233078
-73.99340057,40.74971008,-73.99815369,40.72013855
-73.99736023,40.74676132,-73.99447632,40.74752045
-73.93795013,40.81254959,-73.99607086,40.76395035
-73.9916687,40.74963379,-73.97727203,40.75069046
-73.97042847,40.74913025,-73.98857117,40.74866867
-73.99422455,40.72642517,-73.96411133,40.77365875
-73.99105835,40.75553131,-73.98719788,40.75925446
-73.99123383,40.75000763,-73.98770142,40.76012421
-73.9875946,40.72161865,-73.96612549,40.76199341
-73.97223663,40.759552,-73.95347595,40.77701187
-73.96385956,40.76134491,-73.90904236,40.77166367
-73.98553467,40.76783752,-73.99898529,40.75370026
-73.86354828,40.76980972,-73.97293091,40.74921417
-73.9499054,40.7807045,-74.00527954,40.73334122
-74.00588226,40.73587799,-73.99964142,40.72350311
-73.96022797,40.78125381,-73.97559357,40.75854874
-74.005867,40.74011993,-74.00402069,40.72089005
-73.96069336,40.77249146,-73.9848175,40.73649979
-73.98215485,40.73186111,-73.95155334,40.77097702
-73.96717834,40.7559166,-73.959198,40.76343155
-73.98519897,40.74777985,-73.97904968,40.74126434
-73.97444153,40.77802658,-73.98638153,40.75350952
-73.98117065,40.72083664,-73.98616791,40.73017883
-73.98925018,40.75625992,-73.97212982,40.76340866
-73.98486328,40.73255157,-73.98889923,40.7269516
-73.96957397,40.79786301,-73.99505615,40.74985886
-73.99104309,40.75053787,-74.00421906,40.7208786
-73.96277618,40.77549362,-73.95108795,40.78605652
-73.98716736,40.72108078,-73.98251343,40.7196312
-73.99192047,40.76460648,-73.95440674,40.76729202
-73.99011993,40.71416855,-74.00631714,40.73366928
-74.0013504,40.73127365,-73.98073578,40.77085876
-74.00760651,40.71268845,-73.9496994,40.67868042
-73.95526123,40.76874161,-73.98822784,40.74747086
-73.98251343,40.76251984,-73.98192596,40.76771927
-73.95482635,40.76742172,-73.96992493,40.7623024
-73.96781158,40.76285934,-73.97660065,40.78233337
-73.78672028,40.64704132,-73.78672028,40.64704132
-73.98622131,40.74710846,-73.99101257,40.73964691
-73.96748352,40.76268387,-74.00937653,40.74667358
-73.95517731,40.78308105,-73.96916199,40.7935791
-73.96941376,40.76269913,-73.99436188,40.73215103
-73.98049164,40.75102615,-73.97202301,40.76279068
-74.01513672,40.71418762,-73.9753952,40.71761322
-73.96258545,40.76717377,-73.95483398,40.78003693
-74.00139618,40.73093414,-73.99401093,40.74622345
-73.99258423,40.73729324,-73.77676392,40.64483261
-73.9556427,40.80929184,-73.97240448,40.78634644
-73.97390747,40.79389954,-73.96676636,40.78908157
-73.86269379,40.76898956,-73.98867035,40.69369125
-73.9772644,40.76434326,-73.98226166,40.7742691
-73.93580627,40.84997177,-73.92355347,40.84693527
-74.00453186,40.7333107,-74.00778961,40.70304871
-73.95590973,40.78788376,-73.95803833,40.78230667
-73.98703766,40.73922348,-73.97768402,40.7257576
-74.00571442,40.7367363,-74.00267029,40.74872589
-73.95014191,40.82202148,-73.94994354,40.80796051
-73.9723587,40.76522064,-73.95523834,40.72008896
-73.96266937,40.76971817,-73.96259308,40.76485825
-73.99176788,40.74917984,-73.96842194,40.7607193
-73.98677826,40.72119141,-73.9813385,40.72898865
-73.94996643,40.77124023,-73.96170044,40.77029037
-73.98691559,40.75881958,-73.97302246,40.76487732
-73.97927856,40.76248169,-73.99159241,40.75027847
-73.95641327,40.77132797,-73.97956848,40.73305893
-73.99480438,40.72948837,-73.98418427,40.76314926
-74.00074768,40.71828079,-73.99613953,40.69094849
-73.78238678,40.64451218,-73.98204803,40.7719574
-73.95444489,40.8212204,-73.95278931,40.81079102
-73.98497009,40.7742424,-73.9804306,40.7803688
-73.98892212,40.73683167,-73.9826889,40.77692032
-73.99771881,40.74098969,-73.95623016,40.78447723
-73.95521545,40.78585434,-73.95439148,40.80090332
-73.95388794,40.76695251,-73.95384979,40.78788376
-73.98239899,40.7769165,-73.93868256,40.83374786
-73.98651123,40.66110229,-73.97057343,40.67243576
-73.97982025,40.74069977,-73.9920578,40.7492485
-74.00919342,40.71334839,-74.00447083,40.74156189
-73.98111725,40.74442673,-73.97569275,40.75135422
-73.94863129,40.78151703,-73.97322845,40.78353882
-73.97810364,40.75227737,-73.99358368,40.69612885
-73.97681427,40.75045013,-73.98544312,40.76333237
-73.96338654,40.75795746,-73.95326233,40.77159882
-74.00022125,40.7328186,-73.98503876,40.76027679
-73.97167969,40.75541687,-73.98718262,40.76038742
-73.87069702,40.77359772,-73.97478485,40.75214005
-73.97766876,40.75217056,-73.87104034,40.77405167
-73.97238922,40.74526215,-73.96340942,40.75749588
-73.98683929,40.76094818,-73.95900726,40.76381302
-73.98142242,40.76826859,-73.98104095,40.78215027
-73.94471741,40.77927017,-73.98000336,40.74581146
-73.99666595,40.74272537,-73.98530579,40.72839355
-73.96625519,40.75406647,-73.95730591,40.76849747
-73.97881317,40.75873947,-73.9828186,40.74206161
-73.98912048,40.74862671,-73.98287201,40.74610901
-73.97302246,40.75774765,-73.98301697,40.76122284
-74.00836945,40.72211838,-73.97655487,40.75175095
-73.98668671,40.75840759,-74.00504303,40.72372055
-73.98001099,40.72671127,-74.01045227,40.71383667
-74.0010376,40.71870041,-74.00775146,40.72014236
-73.9662323,40.76814651,-73.94850159,40.809021
-73.96983337,40.75067902,-73.94043732,40.80894852
-73.97353363,40.75167847,-73.94882202,40.77386856
-73.96877289,40.76124954,-73.97833252,40.76340103
-73.95046997,40.77958679,-73.89605713,40.81646347
-73.94700623,40.78009033,-73.94698334,40.7718811
-73.95581055,40.7822113,-73.86521912,40.77069855
-74.01055145,40.71406555,-74.00532532,40.71994019
-73.9855423,40.75265884,-73.9960022,40.75899124
-73.94898224,40.78157806,-73.98234558,40.77892303
-73.99388123,40.73123169,-73.97305298,40.75804901
-73.99743652,40.7193985,-73.98135376,40.72480011
-73.96217346,40.7789917,-73.98809814,40.77699661
-73.98455048,40.76094818,-73.98647308,40.72222137
-73.96829224,40.76225281,-73.98801422,40.74120331
-74.01377869,40.71397781,-73.9573288,40.72021866
-73.98590088,40.74698257,-74.00527954,40.71562958
-73.98825073,40.72783279,-73.97607422,40.74027252
-73.98487091,40.74311829,-73.99948883,40.73765945
-73.96550751,40.75912857,-73.98803711,40.76043701
-73.98360443,40.72679901,-73.91761017,40.70514679
-73.96084595,40.78105164,-73.97458649,40.76494598
-73.99183655,40.73119354,-73.98497009,40.74781799
-73.97216034,40.75592422,-73.98228455,40.75704193
-73.8730011,40.77410126,-73.97222137,40.75696182
-73.97788239,40.72600555,-73.98873901,40.77423859
-73.96308899,40.77458954,-73.98305511,40.78411865
-73.97379303,40.756073,-73.9896698,40.75223541
-73.97775269,40.74551773,-73.98700714,40.75948715
-73.97528076,40.76099014,-73.96318054,40.76776123
-73.99243927,40.74534225,-73.98643494,40.73983002
-74.00041199,40.73012161,-73.9834137,40.76593018
-73.98103333,40.73353577,-73.95360565,40.77100372
-73.97261047,40.67742157,-73.97292328,40.65258408
-73.9622879,40.75910187,-73.95584106,40.77545166
-73.99432373,40.7506218,-73.98596954,40.7677536
-74.00536346,40.72848129,-73.98754883,40.73667526
-73.99643707,40.7378273,-73.98809052,40.76887894
-73.95339203,40.78253937,-73.94916534,40.77688599
-73.98612213,40.74037933,-73.97258759,40.74671936
-73.98944855,40.66556168,-74.01844788,40.64274979
-73.99391937,40.74568176,-73.87319946,40.77436066
-74.0065918,40.74425888,-73.99433136,40.73212051
-73.99036407,40.75248337,-73.95858765,40.7687912
-73.99138641,40.74988174,-73.96408081,40.76457977
-73.97924805,40.77198792,-73.95449829,40.78242874
-73.95728302,40.77407074,-73.95722961,40.77027512
-73.99027252,40.75597,-73.97983551,40.76222229
-73.97307587,40.74877167,-73.97781372,40.75463104
-74.00936127,40.70907593,-73.94978333,40.77261734
-73.99330902,40.75733948,-74.00380707,40.71561813
-73.98529053,40.76847076,-73.98645782,40.76248932
-73.96092224,40.77003479,-73.96974182,40.75842667
-73.97743225,40.75865173,-73.98893738,40.75788116
-73.9853363,40.75849915,-73.98735046,40.74160004
-73.94753265,40.77534103,-73.94528961,40.78596115
-73.96861267,40.75466156,-73.98320007,40.72254944
-74.00737762,40.70790482,-73.96336365,40.77511215
-73.96894073,40.76490784,-73.96469879,40.76006317
-74.00528717,40.71915817,-74.01544189,40.71443558
-73.97255707,40.76013565,-73.98609161,40.76245117
-73.97441864,40.74911499,-73.98345184,40.72638321
-73.98374939,40.7806015,-73.98391724,40.770401
-74.00133514,40.73110962,-73.98422241,40.73929596
-74.00835419,40.72151566,-74.00666809,40.73083115
-73.9773407,40.74966049,-74.0022583,40.72645187
-73.95710754,40.78329086,-73.95916748,40.77510071
-74.00288391,40.7604332,-73.99206543,40.74829865
-74.00840759,40.70764923,-74.00585175,40.71471024
-73.9863205,40.75563431,-73.96847534,40.7620697
-73.96880341,40.75030136,-73.95236206,40.77646637
-73.99396515,40.76069641,-73.9646225,40.76416016
-73.99240875,40.75052643,-73.97168732,40.63150406
-73.96421051,40.76475906,-73.95207977,40.78152847
-73.87097168,40.77381897,-74.00071716,40.75756073
-73.97216797,40.75382996,-73.98188782,40.75817108
-74.0012207,40.7313118,-73.99755859,40.72612762
-73.78237152,40.64876556,-73.78237152,40.64874649
-73.87497711,40.77384186,-73.95372772,40.77080154
-73.86270142,40.76873779,-73.91719818,40.81982422
-73.98406219,40.72078323,-73.97380066,40.75046158
-73.98262787,40.76234055,-73.9955368,40.74977875
-73.98204041,40.75211716,-73.98168182,40.74665451
-73.98913574,40.74141312,-74.00563812,40.74824142
-73.77734375,40.64664078,-73.98032379,40.73849106
-73.98352814,40.73802948,-73.98323822,40.73794937
-73.9227066,40.7544899,-73.98560333,40.71789169
-73.98500061,40.76876068,-73.94724274,40.83066177
-73.98220062,40.73181152,-73.97994995,40.73481369
-73.94802856,40.77479172,-73.96594238,40.76534271
-73.98287964,40.76164627,-74.00339508,40.72384644
-74.00424957,40.74240875,-73.99226379,40.72761154
-73.97177124,40.79465103,-73.96212006,40.80537033
-73.9916153,40.73859787,-74.00772858,40.74666595
-73.97406769,40.76462936,-74.00565338,40.70753098
-73.99136353,40.75041962,-73.97169495,40.75824738
-73.87335968,40.77410889,-73.95811462,40.77555847
-73.97055817,40.7478714,-73.9480896,40.77896881
-73.98002625,40.7543602,-73.99443054,40.74050903
-73.97716522,40.7518158,-73.98326111,40.69329071
-73.97835541,40.77814102,-74.0056839,40.74573135
-73.98390961,40.74391174,-74.00566864,40.74016953
-73.97283173,40.75656891,-73.99016571,40.75747681
-74.00893402,40.70215607,-73.97595978,40.75554276
-73.97886658,40.76396942,-73.99131012,40.7502861
-73.9684906,40.75485992,-73.93151093,40.75743103
-74.0075531,40.74082184,-73.9872818,40.75074005
-73.98307037,40.74173737,-74.00605774,40.71611023
-73.97962952,40.78639603,-73.99710083,40.7624588
-73.99880219,40.71946335,-73.98109436,40.72931671
-73.98435974,40.73722839,-73.97610474,40.74825287
-73.99982452,40.71823502,-74.01496124,40.70915222
-73.96253204,40.77296829,-73.97869873,40.75099182
-73.9921875,40.72486115,-73.99260712,40.74272537
-73.98950195,40.75644684,-73.9800415,40.76633072
-73.95054626,40.72312164,-73.94055939,40.72448349
-74.00966644,40.71284866,-74.01550293,40.71485138
-73.95281982,40.78339386,-73.96244049,40.77035522
-73.96138,40.79853058,-73.96607208,40.79471207
-73.99282074,40.75268936,-73.98454285,40.69162369
-73.97177124,40.75029755,-73.98069763,40.73228073
-73.94940948,40.784935,-73.94872284,40.80314636
-73.98136902,40.68981934,-73.98358917,40.69411087
-73.99407196,40.75128174,-73.99429321,40.75852585
-73.99144745,40.7502327,-73.99226379,40.72538757
-73.9881897,40.72357559,-73.98721313,40.7448082
-73.99118042,40.73956299,-74.0020752,40.75069809
-73.97045135,40.76253128,-73.96968842,40.7573204
-73.95436859,40.76399612,-73.98940277,40.7569809
-73.96577454,40.79512405,-73.94245148,40.84159088
-73.94658661,40.77235413,-73.98208618,40.76846313
-73.98542786,40.75196838,-73.99445343,40.74097824
-73.98233795,40.77269363,-73.99362946,40.73251343
-73.97615814,40.75228119,-73.98177338,40.75539017
-74.00157928,40.72861862,-74.00337982,40.73910904
-73.98967743,40.75672531,-73.99462891,40.7504921
-73.98566437,40.74386215,-74.00384521,40.70779037
-73.97863007,40.77751541,-73.96256256,40.79913712
-73.95427704,40.78437805,-73.96682739,40.76671219
-73.97705841,40.754879,-73.86203766,40.76865005
-73.9691925,40.7638588,-73.96101379,40.77730942
-73.98313141,40.76034546,-73.9654541,40.76305008
-74.01449585,40.71253967,-74.00504303,40.74798965
-73.95516968,40.77317047,-73.97608185,40.74195862
-73.95033264,40.80130005,-73.96492767,40.80635071
-73.94605255,40.77717972,-74.01554871,40.71156311
-74.00410461,40.72852707,-73.98384094,40.76825714
-73.98501587,40.7583046,-73.97991943,40.74572754
-73.98511505,40.7664032,-73.98146057,40.77439499
-73.97747803,40.7661705,-73.96797943,40.78704453
-73.98516083,40.76203156,-73.95218658,40.77119827
-73.98726654,40.75574875,-73.98538208,40.69084167
-74.00551605,40.71717453,-73.98953247,40.74068451
-73.97801208,40.75728607,-73.98298645,40.75846481
-73.99428558,40.70282364,-73.98890686,40.66450119
-73.9794693,40.7452774,-74.00237274,40.76066208
-73.96488953,40.79141235,-73.97263336,40.79001617
-73.96776581,40.80118179,-73.95939636,40.8139534
-73.98930359,40.73622131,-73.98602295,40.72652817
-73.9889679,40.74805069,-73.98223114,40.75659943
-73.9535675,40.7793808,-73.94940186,40.78504181
-73.94998169,40.77209854,-73.96701813,40.76377869
-73.96240997,40.75886536,-73.95502472,40.76724625
-73.99819183,40.73537445,-73.99194336,40.74936295
-73.97875214,40.7853775,-73.97953033,40.77156067
-73.95020294,40.771698,-73.97413635,40.78747177
-73.96175385,40.77601624,-73.99502563,40.73397446
-73.97271729,40.78501129,-73.95652008,40.78684998
-73.9562912,40.78129959,-73.95166016,40.77444839
-73.99005127,40.72947311,-73.96263123,40.65462112
-73.98306274,40.76599503,-73.97868347,40.75434875
-73.97915649,40.74441147,-73.95426941,40.77548599
-73.96875763,40.79138947,-73.94386292,40.79453659
-73.97709656,40.74331284,-73.98168945,40.76821899
-73.9807663,40.76984024,-73.98924255,40.74795914
-73.96573639,40.76241302,-73.90787506,40.88006592
-73.98210144,40.77305603,-73.98836517,40.76931381
-73.99224854,40.74836731,-73.9980545,40.7561264
-73.88536072,40.77310181,-73.91454315,40.88586044
-73.98606873,40.74650192,-73.9624939,40.76422119
-73.98722076,40.73332977,-73.98297882,40.7444191
-73.98388672,40.74906921,-73.98474121,40.74288559
-73.99637604,40.74883652,-73.98712921,40.69756699
-73.98915863,40.75298691,-74.00553894,40.73887634
-73.95523834,40.76884842,-73.95813751,40.77312851
-73.96672058,40.76991653,-73.94744873,40.77528381
-73.98228455,40.76819992,-73.97801208,40.75106812
-73.97483826,40.78296661,-73.93978119,40.8409729
-73.98220825,40.76811981,-73.99611664,40.75370026
-74.00029755,40.71113968,-73.98194122,40.76911926
-73.8708725,40.77374649,-73.95430756,40.71902466
-73.99385071,40.76225662,-73.98201752,40.76664352
-73.98686981,40.71960831,-73.95747375,40.71812057
-73.96690369,40.76727295,-73.9719162,40.75954819
-73.7767334,40.6451683,-73.91165161,40.70596695
-73.99688721,40.74219131,-73.98247528,40.75993347
-73.98780823,40.7557373,-73.97988892,40.76554871
-73.9978714,40.74615097,-73.97730255,40.78462982
-73.97372437,40.76316833,-73.9908371,40.74549866
-73.99884033,40.73445511,-73.98098755,40.75030518
-73.77896881,40.64736176,-73.82968903,40.7130394
-73.99423218,40.74124908,-73.99533081,40.74962997
-74.00009918,40.76089859,-74.00900269,40.73258591
-73.98764801,40.76048279,-73.97702789,40.76518631
-73.97467041,40.75205612,-74.01213837,40.71695328
-73.9240799,40.74399948,-73.99906921,40.7424469
-73.98643494,40.73047256,-73.99189758,40.73283768
-73.96453857,40.75646591,-73.98112488,40.76281357
-73.97680664,40.76490021,-73.98033905,40.76753616
-73.98326874,40.75776291,-73.96813202,40.75731659
-73.77675629,40.64538574,-73.9855957,40.73126602
-73.78208923,40.64464951,-73.97424316,40.78976059
-73.98628998,40.76719284,-73.97319031,40.7461586
-73.97556305,40.75534058,-73.97129059,40.76102829
-74.00110626,40.73926163,-73.98181152,40.7245903
-73.98007202,40.7840004,-73.94476318,40.83440781
-73.9725647,40.75851059,-73.98038483,40.75976563
-73.9812851,40.75954819,-73.98751068,40.78030777
-74.00034332,40.72134018,-73.99971008,40.73856354
-73.99903107,40.73929977,-74.00650787,40.72153091
-73.97762299,40.77924347,-73.97875977,40.75917053
-74.00548553,40.72861862,-73.64342499,40.67037964
-73.98075104,40.72988892,-73.98412323,40.72541046
